c_charge_degree,score_text,v_type_of_assessment,age,priors_count,juv_fel_count,decile_score,days_b_screening_arrest,type_of_assessment,is_privileged,race,sex,age_cat
0.0,0.0,0.0,-1.414691665753071,-0.3015883762356924,-0.1418546103488714,1.5721724285274483,-0.0715182915587888,0.0,0.0,2,0,2
1.0,2.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,2,1,0
1.0,2.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.0580363909093195,0.0,1.0,2,1,2
0.0,1.0,0.0,-1.414691665753071,-0.3015883762356924,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,1,0
1.0,2.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,0.5218249660902365,-0.1119639935071966,0.0,0.0,2,0,0
0.0,2.0,0.0,-1.078220677028813,2.156319979438514,-0.1418546103488714,0.5218249660902365,-0.3411563045481744,0.0,0.0,0,1,1
0.0,1.0,0.0,-1.078220677028813,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,3,1,1
1.0,2.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,1,1
1.0,1.0,0.0,-0.9941029298477484,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.0580363909093195,0.0,1.0,0,0,2
0.0,2.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,2,1,0
1.0,2.0,0.0,-1.3305739185720065,0.5177144089890432,-0.1418546103488714,0.8719407869026405,0.1711559201316582,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,5,1,0
0.0,2.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,2,0,0
0.0,1.0,0.0,-1.246456171390942,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-0.9941029298477484,-0.7112397688480602,-0.1418546103488714,0.8719407869026405,-0.0445544902598502,0.0,1.0,0,1,2
1.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,5,0,0
0.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,2,1,1
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0850001922082581,0.0,0.0,2,0,0
0.0,1.0,0.0,-1.078220677028813,-0.3015883762356924,-0.1418546103488714,-1.2287541379717832,-0.2467830000018894,0.0,0.0,3,1,1
0.0,2.0,0.0,-1.162338424209877,-0.3015883762356924,1.9681230371908376,0.5218249660902365,-0.947841833774292,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.3411563045481744,0.0,0.0,2,1,1
1.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.246456171390942,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,3,1,0
0.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-0.2467830000018894,0.0,0.0,2,1,1
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0850001922082581,0.0,0.0,0,0,0
1.0,1.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0580363909093195,0.0,1.0,0,1,2
0.0,0.0,0.0,-1.246456171390942,0.5177144089890432,8.298055979809964,1.9222882493398523,-1.8241653759897951,0.0,1.0,0,1,2
1.0,1.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,-0.8786383171593792,-0.0445544902598502,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,5,0,0
0.0,2.0,0.0,-0.9941029298477484,-0.5064140725418763,-0.1418546103488714,0.8719407869026405,-5.9871666066998594e-18,0.0,1.0,0,1,2
1.0,0.0,0.0,-1.414691665753071,-0.0967626799295085,-0.1418546103488714,1.5721724285274483,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,0,1
1.0,2.0,0.0,-1.414691665753071,-0.3015883762356924,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,2,1,1
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,1
1.0,1.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,1,0
1.0,0.0,0.0,-0.9941029298477484,-0.3015883762356924,-0.1418546103488714,1.5721724285274483,-0.0580363909093195,0.0,1.0,0,1,2
1.0,0.0,0.0,-1.162338424209877,1.5418428905199626,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,0,1,1
0.0,1.0,0.0,-1.162338424209877,0.3128887126828592,-0.1418546103488714,-0.8786383171593792,-2.3634414019685663,0.0,0.0,2,0,1
0.0,2.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,0.8719407869026405,-0.3816020064965822,0.0,0.0,2,1,0
0.0,0.0,0.0,-1.414691665753071,-0.0967626799295085,-0.1418546103488714,1.5721724285274483,-0.0715182915587888,0.0,0.0,4,1,0
0.0,2.0,0.0,-1.246456171390942,0.3128887126828592,-0.1418546103488714,0.8719407869026405,-0.6512400194859678,0.0,0.0,2,0,0
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,5,1,1
0.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,2,1,0
1.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,0,0
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,0,1
0.0,0.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,1.5721724285274483,-0.0580363909093195,0.0,1.0,0,1,2
1.0,1.0,0.0,-1.162338424209877,-0.3015883762356924,-0.1418546103488714,-0.8786383171593792,-0.0445544902598502,0.0,0.0,0,1,1
0.0,1.0,0.0,-1.246456171390942,-0.3015883762356924,-0.1418546103488714,-1.2287541379717832,-0.4085658077955208,0.0,0.0,0,1,0
1.0,2.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,0.1717091452778326,-0.2198191987029509,0.0,0.0,2,1,0
0.0,0.0,0.0,-1.3305739185720065,0.5177144089890432,4.078100684730546,1.9222882493398523,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-0.9099851826666838,-0.7112397688480602,-0.1418546103488714,0.5218249660902365,-0.0580363909093195,0.0,1.0,0,1,2
0.0,2.0,0.0,-1.246456171390942,0.3128887126828592,-0.1418546103488714,0.1717091452778326,0.3194568272758202,0.0,0.0,2,1,0
0.0,1.0,0.0,-0.9941029298477484,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,1,1
1.0,2.0,0.0,-1.078220677028813,-0.3015883762356924,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,1,1
1.0,2.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,0.1717091452778326,-0.9748056350732304,0.0,0.0,3,0,0
0.0,0.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,1.9222882493398523,-0.0715182915587888,0.0,0.0,2,0,2
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.4085658077955208,0.0,0.0,2,1,1
0.0,2.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,2,1,0
1.0,1.0,0.0,-0.9099851826666838,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-0.4085658077955208,0.0,1.0,0,1,2
1.0,2.0,0.0,-1.162338424209877,-0.3015883762356924,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,1,1
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,2,1,0
0.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,1
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,5,1,0
1.0,1.0,0.0,-0.9099851826666838,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0580363909093195,0.0,1.0,0,1,2
0.0,0.0,0.0,-1.246456171390942,0.5177144089890432,-0.1418546103488714,1.5721724285274483,-0.0715182915587888,0.0,0.0,2,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0445544902598502,0.0,0.0,0,0,0
0.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.0580363909093195,0.0,1.0,0,1,2
1.0,1.0,0.0,-1.246456171390942,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,2,1,1
1.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,1,1
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,3,1,0
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,1
0.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-1.246456171390942,-0.0967626799295085,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.414691665753071,-0.3015883762356924,-0.1418546103488714,1.5721724285274483,-0.0715182915587888,0.0,0.0,0,0,0
1.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-1.190516045464739,0.0,0.0,3,1,1
0.0,1.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,0
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,2,1,0
1.0,1.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,0,1
0.0,1.0,0.0,-0.9941029298477484,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.0580363909093195,0.0,1.0,2,1,2
0.0,2.0,0.0,-0.9099851826666838,-0.0967626799295085,-0.1418546103488714,0.1717091452778326,-0.0580363909093195,0.0,1.0,2,1,2
0.0,0.0,0.0,-1.3305739185720065,0.3128887126828592,-0.1418546103488714,1.9222882493398523,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,5,1,0
0.0,2.0,0.0,-1.162338424209877,1.3370171942137787,-0.1418546103488714,0.8719407869026405,-0.0715182915587888,0.0,0.0,0,1,1
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,2,1,0
0.0,2.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,2,1,0
0.0,2.0,0.0,-1.414691665753071,-0.3015883762356924,-0.1418546103488714,0.8719407869026405,-0.516421012991275,0.0,0.0,0,1,0
0.0,2.0,0.0,-0.9099851826666838,-0.0967626799295085,-0.1418546103488714,0.1717091452778326,-0.0580363909093195,0.0,1.0,2,1,2
0.0,1.0,0.0,-1.246456171390942,-0.3015883762356924,-0.1418546103488714,-1.2287541379717832,-0.0041087883114424,0.0,0.0,2,1,0
1.0,2.0,0.0,-1.414691665753071,-0.0967626799295085,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,3,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,5,1,0
0.0,1.0,0.0,-1.162338424209877,-0.3015883762356924,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,0,1,1
0.0,0.0,0.0,-1.078220677028813,-0.3015883762356924,-0.1418546103488714,1.2220566077150443,-0.0580363909093195,0.0,1.0,2,1,2
1.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,1,1
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0850001922082581,0.0,0.0,2,0,0
0.0,2.0,0.0,-1.3305739185720065,0.1080630163766753,1.9681230371908376,0.5218249660902365,-0.0715182915587888,0.0,0.0,2,1,0
1.0,2.0,0.0,-1.246456171390942,-0.3015883762356924,-0.1418546103488714,0.1717091452778326,-0.273746801300828,0.0,0.0,2,1,0
1.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0580363909093195,0.0,1.0,0,1,2
0.0,0.0,0.0,-1.3305739185720065,-0.0967626799295085,-0.1418546103488714,1.2220566077150443,3.1236921623654306,0.0,0.0,3,1,0
1.0,1.0,0.0,-0.9941029298477484,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0850001922082581,0.0,1.0,2,1,2
0.0,1.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,1
0.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,2,1,0
1.0,2.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0850001922082581,0.0,0.0,2,1,1
0.0,1.0,0.0,-0.9099851826666838,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0850001922082581,0.0,1.0,0,1,2
0.0,0.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,1.5721724285274483,-0.0445544902598502,0.0,0.0,0,1,0
0.0,2.0,0.0,-0.9099851826666838,0.3128887126828592,-0.1418546103488714,0.5218249660902365,0.1711559201316582,0.0,1.0,2,1,2
0.0,2.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,2,1,0
0.0,0.0,0.0,-1.3305739185720065,-0.0967626799295085,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,0,1,0
1.0,2.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,0.5218249660902365,-0.0445544902598502,0.0,0.0,2,1,0
0.0,0.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,1.9222882493398523,-0.0445544902598502,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0445544902598502,0.0,0.0,0,0,1
0.0,1.0,0.0,-0.9099851826666838,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.0580363909093195,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,0
1.0,1.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0445544902598502,0.0,1.0,2,1,2
0.0,1.0,0.0,-1.078220677028813,-0.3015883762356924,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,1,1
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,2,0,0
0.0,0.0,0.0,-1.3305739185720065,0.1080630163766753,-0.1418546103488714,1.2220566077150443,-0.0850001922082581,0.0,0.0,0,0,0
0.0,0.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,3,1,0
0.0,0.0,0.0,-0.9941029298477484,0.927365801601411,-0.1418546103488714,1.9222882493398523,-0.0580363909093195,0.0,1.0,0,1,2
0.0,0.0,0.0,-1.162338424209877,1.5418428905199626,1.9681230371908376,1.9222882493398523,-0.0715182915587888,0.0,0.0,0,1,1
1.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,2,0,1
0.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0445544902598502,0.0,0.0,3,0,1
0.0,2.0,0.0,-1.3305739185720065,0.722540105295227,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,1,0
1.0,2.0,0.0,-1.246456171390942,-0.0967626799295085,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,2,1,0
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,0,0
0.0,2.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,0.1717091452778326,-1.4197083565057167,0.0,1.0,0,1,2
0.0,1.0,0.0,-0.9941029298477484,0.5177144089890432,-0.1418546103488714,-0.1784066755345713,0.4947215357189209,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,1,1
0.0,2.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,0.8719407869026405,-0.0445544902598502,0.0,1.0,0,1,2
0.0,2.0,0.0,-1.414691665753071,-0.3015883762356924,-0.1418546103488714,0.8719407869026405,-0.0715182915587888,0.0,0.0,2,1,0
0.0,1.0,0.0,-0.9099851826666838,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-2.929681229246276,0.0,1.0,0,1,2
1.0,2.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,1.9222882493398523,-0.0580363909093195,0.0,1.0,0,0,2
0.0,2.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,0.8719407869026405,-5.626061359140132,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.078220677028813,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-1.7567558727424486,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,1
0.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,5,1,1
0.0,0.0,0.0,-1.162338424209877,0.3128887126828592,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,0,1,1
0.0,2.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.3305739185720065,0.3128887126828592,-0.1418546103488714,1.5721724285274483,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,1
0.0,1.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.7186495227333142,0.0,0.0,2,0,0
0.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,0
0.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,1.9681230371908376,-0.5285224963469753,-0.0580363909093195,0.0,1.0,2,1,2
1.0,0.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,1.2220566077150443,-0.0445544902598502,0.0,1.0,0,1,2
0.0,2.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,2,1,0
0.0,0.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,1.2220566077150443,-1.338816952608901,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.078220677028813,-0.3015883762356924,-0.1418546103488714,-1.2287541379717832,-0.947841833774292,0.0,0.0,0,1,1
0.0,1.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,-0.5285224963469753,-0.4490115097439286,0.0,0.0,2,0,0
0.0,1.0,0.0,-1.246456171390942,-0.3015883762356924,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,5,1,0
0.0,1.0,0.0,-1.162338424209877,-0.0967626799295085,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,1,1
0.0,1.0,0.0,-1.246456171390942,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,1,0
1.0,0.0,0.0,-1.3305739185720065,0.1080630163766753,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,2,1,0
0.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.1119639935071966,0.0,0.0,3,0,2
0.0,1.0,0.0,-0.9099851826666838,-0.3015883762356924,-0.1418546103488714,-0.5285224963469753,-0.0580363909093195,0.0,1.0,0,1,2
1.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-0.9099851826666838,0.5177144089890432,-0.1418546103488714,0.5218249660902365,-0.0580363909093195,0.0,1.0,0,1,2
0.0,0.0,0.0,-1.414691665753071,0.5177144089890432,1.9681230371908376,1.9222882493398523,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,0
0.0,2.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,0.5218249660902365,-0.0445544902598502,0.0,0.0,0,1,1
0.0,2.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,2,1,0
1.0,1.0,0.0,-0.9941029298477484,-0.5064140725418763,-0.1418546103488714,-1.2287541379717832,-1.190516045464739,0.0,0.0,2,1,1
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,1.5721724285274483,-0.0580363909093195,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,5,0,0
0.0,0.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,1.5721724285274483,-0.0580363909093195,0.0,1.0,0,1,2
0.0,0.0,0.0,-1.414691665753071,0.1080630163766753,-0.1418546103488714,1.5721724285274483,-1.1635522441658004,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,1.9222882493398523,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-0.9941029298477484,-0.0967626799295085,-0.1418546103488714,0.1717091452778326,-0.0580363909093195,0.0,1.0,2,1,2
